,VNQ,GLD,RSP,TLT,SVXY,TIP,EEM,SRLN,IWM,VMBS,RPG,VTI,CWB,HYG,VUG,GLTR,LQD,UGAZ,AMLP,REM,EMB
6/15/06,38.4508,57.32,35.5065,56.3903,7.79183405,71.2659,23.3646,30.13256235,58.8724,32.67437724,30.26,49.1,24.00383007,44.58619304,44.9669,35.83024825,62.54424,1.97911E+11,5.16080619,50.26665545,53.32601227
6/16/06,38.3718,57.68,35.1731,56.2611,7.553631312,71.2877,23.2271,30.14386562,58.0969,32.64511748,30.2038,48.841,24.00343367,44.5928211,44.8803,36.14748173,62.45854,1.9631E+11,5.224560546,49.71831177,53.28283959
6/19/06,38.0982,56.36,34.9187,56.1796,7.48148275,71.1349,22.3375,30.14301054,56.9464,32.63669203,29.9242,48.343,24.00303727,44.58112096,44.3605,35.47225181,62.37896,1.72439E+11,5.167927528,49.4759634,53.15616111
6/20/06,37.8915,57.3,34.9102,56.0844,7.593538596,71.0694,22.6205,30.14215548,56.8782,32.60873467,29.7656,48.3549,24.00264089,44.51584034,44.3692,35.7192631,62.32999,1.42342E+11,5.173255659,49.23545099,53.06357532
6/21/06,38.3475,58.33,35.3427,56.098,8.028324262,71.0985,23.3754,30.14130044,57.8838,32.60864298,30.1481,48.9008,24.0022445,44.42098648,44.9583,36.22235898,62.25041,1.46199E+11,5.176362911,50.00900751,52.99295529
6/22/06,38.0678,57.73,35.1222,55.7718,7.985738514,70.9456,22.944,30.14044543,57.6664,32.53016347,29.9802,48.6298,24.00184813,44.37386321,44.6811,36.93608759,62.10349,1.34318E+11,5.176574726,49.95086839,52.7800389
6/23/06,37.7699,57.99,35.2155,55.6562,8.030454761,70.851,22.9036,30.15273915,58.0163,32.46105966,30.0175,48.7055,24.00145176,44.28675997,44.733,36.12150244,61.99942,1.22247E+11,5.189358973,50.30031512,52.52640782
6/26/06,38.1865,58.28,35.3427,55.5475,8.102324592,70.771,22.9036,30.15188382,58.7418,32.4510723,30.0268,48.9476,24.0010554,44.23512099,44.806,36.69063883,61.99942,1.0812E+11,5.197920919,51.27582832,52.30183841
6/27/06,38.1435,57.68,34.995,55.8261,7.901776595,70.8874,22.4588,30.15102851,57.7176,32.52103468,29.7283,48.4754,24.00065904,44.26835005,44.3198,36.72849127,61.90148,1.15632E+11,5.177013975,50.87191457,52.22734591
6/28/06,38.2602,57.54,35.0883,55.5271,7.89813273,70.7273,23.184,30.15017322,57.9736,32.47875491,29.8216,48.8236,24.00026269,44.32543931,44.4674,36.67804465,61.76068,1.07271E+11,5.146766553,50.76726418,52.3813883
6/29/06,39.1388,59.52,35.9787,55.7174,8.568939375,71.164,24.6019,30.14931796,60.2355,32.57658188,29.8216,49.904,23.99986635,44.42033255,45.4831,36.88678226,62.09125,1.05958E+11,5.159872973,51.85415953,52.66261505
6/30/06,39.4461,61.23,35.9448,56.2679,8.761134325,71.5498,24.6289,30.17698899,60.6451,32.66972074,30.5958,49.88,24.15881677,44.59749021,45.5178,38.15124424,62.44018,1.04344E+11,5.174616107,51.78255665,53.07285018
7/3/06,40.2018,62.18,36.1907,56.2111,8.931818956,71.4007,25.1896,30.17613298,61.4133,32.65999335,30.6705,50.2681,24.15841791,44.61778078,45.7783,39.24218676,62.36206,1.04338E+11,5.19316381,52.0285768,53.28337317
7/5/06,40.1342,62.5,35.8261,55.754,8.591460004,71.1226,24.3862,30.175277,60.5086,32.53854634,30.3906,49.852,24.15801905,44.59599208,45.2921,39.38837403,61.96241,86946903159,5.186092724,51.6913701,53.06796287
7/6/06,40.2325,63.02,35.8345,56.1019,8.591097957,71.3714,24.8984,30.17442104,60.4915,32.61033024,30.4093,50.016,24.1576202,44.57094594,45.3095,39.29450687,62.27598,82371321137,5.186926781,51.79112454,53.34572973
7/7/06,40.0605,62.63,35.6225,56.4704,8.492572072,71.5837,24.4132,30.21622574,59.5868,32.70763465,30.1761,49.5959,24.15722136,44.6185629,44.858,39.70964228,62.51577,76214264101,5.193145687,51.63323101,53.51620892
7/10/06,40.3861,62.02,35.5462,56.525,8.489826901,71.591,24.6154,30.21536864,59.5953,32.72473018,30.1201,49.6559,24.15682253,44.64627859,44.7886,38.90548841,62.5957,79728107232,5.210450716,51.96370586,53.66884128
7/11/06,40.4537,63.81,35.7328,56.7092,8.64624316,71.6422,24.7367,30.21451157,60.1245,32.75875266,30.1201,49.84,24.1564237,44.67928322,44.9883,39.44294936,62.69408,80659958750,5.218738049,51.82784399,53.8207826
7/12/06,40.5643,64.92,35.4105,56.7228,8.410282719,71.6276,24.1706,30.21365452,58.8698,32.76048345,29.8589,49.2998,24.15602488,44.7015665,44.4587,40.69267528,62.7986,85837366059,5.217749176,51.58671976,53.73850088
7/13/06,39.999,65.55,34.8169,56.948,7.709063759,71.9131,23.1867,30.2127975,57.5213,32.79450564,29.5418,48.5555,24.15562606,44.69379143,43.7989,40.5131127,62.79246,1.00826E+11,5.200221574,50.88354271,53.5855457
7/14/06,39.4338,65.85,34.5116,56.9821,7.471578595,71.9643,23.308,30.25037933,57.0604,32.81394447,29.3645,48.2674,23.93847249,44.68591156,43.4864,40.94623688,62.84779,1.10528E+11,5.196062929,50.55367977,53.58492386
7/17/06,39.4338,63.95,34.4862,57.0708,7.536999747,72.0155,22.9306,30.24952128,56.9835,32.81333138,29.2806,48.1833,23.93807713,44.67270732,43.4516,40.37389326,62.91543,81484639649,5.194314021,50.65955416,53.60694509
7/18/06,40.0482,62.9,34.4777,56.5727,7.635177624,71.6496,23.2594,30.24866326,57.3762,32.73042799,29.2899,48.3474,23.93768177,44.656456,43.4343,39.5120583,62.58341,69543712063,5.209834377,51.16505844,53.64772017
7/19/06,40.6872,64.03,35.0883,57.1186,8.042854276,72.1107,24.7367,30.24780527,58.7418,32.87147906,29.7563,49.1557,23.93728642,44.72480086,44.3024,38.7152854,62.87239,81131910949,5.251700355,51.87435549,53.99130671
7/20/06,40.3431,62.54,34.7236,57.2891,7.780621837,72.3376,24.0062,30.2469473,57.2225,32.93857264,29.4391,48.6475,23.93689107,44.79517465,43.6774,39.44411708,63.14907,90237734627,5.260958363,51.15649072,54.17364397
7/21/06,39.6611,61.71,34.342,57.18,7.602369724,72.118,23.5263,30.28700242,56.3946,32.91920968,29.1313,48.2554,23.93649574,44.80070912,43.3041,39.05921459,63.09988,91976143713,5.253945412,50.33397542,54.23316175
7/24/06,40.337,61.14,34.9696,57.1459,8.16136571,72.0594,24.6154,30.28614336,58.2126,32.93656456,29.7097,49.2077,23.93610041,44.77552455,44.0073,37.7866929,63.11833,1.12947E+11,5.291367925,51.01328511,54.32035029
7/25/06,40.552,61.55,35.1476,56.9753,8.387727862,72.1985,24.6828,30.28528432,58.3577,32.91355599,30.0175,49.3758,23.93570508,44.68617251,44.3806,38.6563652,63.06914,1.02356E+11,5.324534747,51.20422617,54.352649
7/26/06,40.6995,62,35.2579,57.1868,8.446989455,72.44,24.575,30.28442531,58.2297,32.98403402,29.9056,49.5118,23.93530976,44.7264543,44.2243,38.35666587,63.2044,1.24084E+11,5.346542344,51.03348081,54.60586357
7/27/06,40.5643,62.9,35.0459,57.0981,8.304743744,72.4547,24.9227,30.28356632,57.6664,32.9990449,29.7283,49.3838,23.93491445,44.73510684,44.0159,39.57306354,63.10603,1.32029E+11,5.348517259,50.58121977,54.7303183
7/28/06,41.1726,63.11,35.4105,57.4324,8.557994701,72.6743,25.4726,30.32460644,58.8869,33.11353101,30.0735,49.824,23.93451914,44.75034361,44.4847,39.5519983,63.35197,1.35412E+11,5.354266486,51.47533814,54.83967584
7/31/06,41.0313,63.16,35.4614,57.5007,8.480453223,72.645,25.2219,30.32374634,58.8954,33.14156175,30.0735,49.82,24.41942148,44.78281139,44.4934,39.55415698,63.36427,1.93478E+11,5.411536271,51.40863117,54.86716188
8/1/06,40.8101,64.32,35.2324,57.5021,8.275837358,72.7714,24.8041,30.32288625,57.9651,33.17688367,29.7936,49.5599,24.41901849,44.77279501,44.1896,39.65640579,63.45428,1.48436E+11,5.447597558,51.27276928,54.83153192
8/2/06,40.7302,64.75,35.436,57.7213,8.440581558,72.9407,25.1411,30.3220262,58.7418,33.21506984,30.2041,49.876,24.4186155,44.84168419,44.5716,40.7338666,63.56544,1.61655E+11,5.452922224,51.41903502,55.02000393
8/3/06,41.1296,64.12,35.614,57.735,8.520088976,72.9039,25.1141,30.32116616,59.4587,33.21549727,30.3347,49.988,24.41821251,44.88010184,44.6584,40.75199781,63.57162,1.30117E+11,5.499765667,51.37068777,55.08658846
8/4/06,41.7993,64.28,35.5377,58.0912,8.3950728,73.4044,25.168,30.37137132,58.8442,33.31409661,30.288,49.964,24.41780953,44.93897015,44.5455,41.1617206,63.82481,1.27646E+11,5.517665675,52.22135459,55.38389596
8/7/06,41.3753,64.5,35.4275,58.1255,8.329591659,73.3823,25.0063,30.37050992,58.6138,33.27390102,30.2134,49.796,24.41740656,44.95076897,44.4066,41.39396249,63.76923,1.09722E+11,5.509477035,51.69810283,55.41114246
8/8/06,40.7425,63.97,35.2665,57.9953,8.357421093,73.5007,25.0063,30.36964854,57.7944,33.30349325,30.1388,49.5623,24.4170036,44.98060234,44.2417,40.83318554,63.80628,1.21366E+11,5.513156941,51.62649995,55.45713818
8/9/06,40.4844,64.63,35.012,57.8035,8.446373068,73.5295,25.1033,30.36878718,57.2055,33.31668006,29.8776,49.3078,24.41660064,45.00357083,44.042,41.12782163,63.77541,1.46472E+11,5.466117006,51.13813155,55.58041824
8/10/06,40.5164,63.25,35.2494,57.7144,8.393033131,73.4044,25.3675,30.36792585,57.7176,33.303306,30.0828,49.4998,24.41619769,44.9942517,44.3111,41.21559679,63.76923,1.39296E+11,5.459227091,51.60079642,55.50179413
8/11/06,40.2571,62.71,35.0628,57.461,8.355483473,73.2277,25.0521,30.4149005,57.1201,33.24488293,29.8962,49.3438,24.41579474,44.99606845,44.0941,41.00619359,63.63955,1.25284E+11,5.479660067,51.25318583,55.49085259
8/14/06,40.6565,62.25,35.1476,57.3582,8.676800728,73.0511,25.1545,30.41403789,57.4615,33.19192855,29.8589,49.4358,24.4153918,44.98030672,44.1548,39.63758888,63.55927,1.06055E+11,5.472833511,51.26052971,55.44172762
8/15/06,41.1357,62.01,35.7073,57.8514,8.759033764,73.3087,25.788,30.4131753,58.6735,33.32698174,30.344,50.0761,24.42610062,44.98404952,44.9188,40.00395536,63.89274,1.03624E+11,5.501225225,52.01144211,55.61758763
8/16/06,41.2156,62.49,36.1229,58.2488,9.194060648,73.4486,26.0468,30.41231273,59.527,33.4412024,30.6985,50.5723,24.42569751,45.07364974,45.5178,40.43581402,64.16446,99418926848,5.508763827,51.92453947,55.94411456
8/17/06,41.1542,61.03,36.267,58.2282,9.263282366,73.3602,26.0846,30.41145019,59.6209,33.43459849,30.8384,50.6883,24.42529442,45.17609676,45.6307,40.51479666,64.13358,94727349397,5.511175687,51.98635051,55.9919257
8/18/06,41.3446,61.04,36.3009,58.3995,9.404379913,73.6178,25.8312,30.45916046,59.9709,33.48684404,30.8664,50.8924,24.42489133,45.19709727,45.7349,39.71841622,64.26326,95594876555,5.535698525,51.99553036,55.96062904
8/21/06,41.5885,62.44,36.1313,58.6118,9.452779416,73.8092,25.6937,30.45829662,59.3222,33.51643494,30.7544,50.6963,24.42448824,45.16722269,45.5526,40.40867107,64.3559,89309575984,5.556406971,51.91535962,55.98671879
8/22/06,41.8915,62.05,36.1653,58.6324,9.537101434,73.9196,25.6856,30.4574328,59.5185,33.51920506,30.7637,50.7123,24.42408516,45.15783161,45.4831,40.27618238,64.39912,1.06657E+11,5.571780975,52.1020167,55.99063121
8/23/06,41.5597,61.83,35.9363,58.6598,9.357740094,73.8092,25.2084,30.456569,58.8271,33.50530998,30.5585,50.4722,24.42368209,45.19388628,45.214,40.73377594,64.37442,1.00865E+11,5.53417086,51.66199561,55.88069074
8/24/06,41.7256,61.75,35.8685,58.7694,9.450672685,73.6767,25.1384,30.45570523,58.7247,33.51667308,30.5958,50.4602,24.42327903,45.21285405,45.2227,40.78179131,64.37442,1.09366E+11,5.546210198,51.92698748,55.78309903
8/25/06,41.6948,61.77,35.9109,58.8584,9.645974167,73.846,25.2111,30.4986996,58.8271,33.53584788,30.6052,50.4802,24.42287597,45.23238122,45.2921,40.47034133,64.46705,1.15782E+11,5.556290779,51.75134623,55.79524451
8/28/06,42.2048,61,36.1568,58.9133,9.788459544,73.6178,25.505,30.49783466,59.4587,33.53523283,30.8104,50.7763,24.42247292,45.24865169,45.5612,40.46937775,64.48558,90612532108,5.546774681,51.97349877,55.82087753
8/29/06,42.211,60.94,36.3264,58.9955,9.672834332,73.6399,25.5939,30.49696974,60.2355,33.54919966,30.969,50.8764,24.42206987,45.28288115,45.7349,39.8520842,64.52881,93160511887,5.549190317,52.28622587,55.82410638
8/30/06,42.469,61.42,36.3857,59.153,9.73738307,73.7062,25.7072,30.49610484,60.7049,33.5764463,31.0623,50.9884,24.42166683,45.3561786,45.8738,40.14046037,64.57204,69335834223,5.554479056,52.54387381,56.09479924
8/31/06,42.5059,62.29,36.4451,59.2969,9.886693534,73.8681,25.6317,30.49523997,60.6793,33.62686742,31.0716,50.9804,24.66937894,45.41403473,45.8738,40.83521174,64.79435,61328484431,5.578405637,52.68891551,56.27404423
9/1/06,42.254,62.14,36.5978,59.3176,10.08938728,73.8398,25.9255,30.54367768,60.722,33.65801952,31.1928,51.2805,24.66897198,45.43177052,46.1429,40.92449936,64.71649,56122555613,5.582794825,52.35905275,56.29143856
9/5/06,42.6964,63.36,36.6571,58.9737,10.03226028,73.5215,26.0711,30.54281149,61.2767,33.63501079,31.2302,51.3846,24.66856502,45.46595856,46.2992,42.03846296,64.55521,60759877368,5.582808028,52.66382394,56.37969552
9/6/06,42.4321,62.86,36.2246,58.8568,9.616282495,73.4845,25.3028,30.54194533,59.9623,33.61799109,30.9317,50.8284,24.66815807,45.50392583,45.7088,41.74198724,64.51799,59397631718,5.535899372,52.36027676,56.26084954
9/7/06,42.1311,61.25,36.055,58.9737,9.50983193,73.3661,25.0063,30.54107918,59.4246,33.64002943,30.857,50.6363,24.66775112,45.50569649,45.4137,41.36248845,64.58623,51188659490,5.490882211,52.08794105,56.20486784
9/8/06,42.5427,60.64,36.2925,59.0219,9.57455928,73.3217,25.2165,30.58331704,59.6551,33.68315888,30.9876,50.7403,24.66734418,45.53340519,45.6394,39.83616642,64.65446,50030485379,5.479246547,52.46982306,56.2830644
9/11/06,42.6841,58.5,36.3433,58.9668,9.541685178,73.1292,24.6585,30.58244975,59.5782,33.65051609,31.0343,50.7563,24.66693725,45.59363105,45.7609,38.42955095,64.62965,48194713750,5.438943315,52.44105951,56.08285236
9/12/06,43.2493,58.31,36.8437,59.2695,10.04428375,73.2699,25.0925,30.58158248,60.9951,33.6816676,31.594,51.3402,24.66653033,45.68035164,46.1516,38.08521818,64.7289,47044790633,5.446888037,53.06406567,56.15053399
9/13/06,43.5012,58.62,37.0218,59.297,10.21987285,73.4327,25.478,30.58071524,61.5157,33.68443715,31.7152,51.6167,24.66612341,45.770534,46.577,37.57796172,64.90259,43531542307,5.486232872,53.24399079,56.29021276
9/14/06,43.2616,57.19,36.937,59.1594,10.07293106,73.4475,25.2624,30.57984802,61.2938,33.64424353,31.6126,51.5046,24.66571649,45.75980358,46.4988,37.89572402,64.7351,31835668793,5.490681492,53.27887423,56.22874939
9/15/06,43.618,57.4,37.0828,59.1113,10.11207104,73.2106,25.416,30.61910654,61.4389,33.62540146,31.8969,51.6287,24.80786061,45.77598916,46.6638,36.56146263,64.69168,30312442225,5.497345835,53.61240887,56.29779682
9/18/06,43.2985,58.23,37.1508,59.07,10.21529646,73.1588,25.7099,30.61823826,61.4218,33.62296351,31.8128,51.7047,24.80745144,45.79367907,46.7072,37.06174865,64.70409,28767207582,5.499025264,53.49062284,56.27427594
9/19/06,43.6303,56.92,36.9978,59.689,10.26058808,73.3291,25.3028,30.61737,61.1487,33.7285835,31.6819,51.5326,24.80704229,45.81024829,46.5423,37.17016875,64.95841,28034192799,5.467546953,53.52122235,56.31817941
9/20/06,43.532,57.26,37.1848,59.7784,10.46146381,73.2254,25.8365,30.61650176,61.9766,33.7438511,31.8689,51.8448,24.80663314,45.8405713,46.9156,36.71713499,65.06387,25578296052,5.404416413,53.88596847,56.335341
9/21/06,43.0343,57.95,36.9127,60.3355,10.18030441,73.6548,25.1896,30.61563354,61.3024,33.85962495,31.6913,51.5166,24.80622399,45.87855765,46.5683,36.97506493,65.46086,25436447566,5.429660332,54.05242976,56.10384244
9/22/06,43.151,58.5,36.8277,60.59,10.15016308,73.8916,24.8607,30.65414254,60.483,33.90848091,31.5136,51.3846,24.80581486,45.87745052,46.3165,37.75935183,65.49808,23784446427,5.435508373,53.82354549,56.18454203
9/25/06,43.218,58.5,37.1848,61.0714,10.48889763,74.0989,25.1572,30.65327328,61.2085,33.96488756,31.8221,51.8302,24.80540573,45.92288887,46.8054,37.20323904,65.5291,21987221999,5.425772142,53.78131817,56.30957584
9/26/06,43.1126,58.74,37.4314,60.8101,10.70940337,73.9805,25.4618,30.65240404,61.4063,33.92859971,31.9811,52.1958,24.8049966,45.93290955,47.136,37.46989175,65.41124,22814192827,5.438018977,53.94533152,56.45700226
9/27/06,43.5033,59.81,37.4399,60.6037,10.67680468,73.9657,25.4025,30.65153483,61.8601,33.91131952,31.9811,52.2601,24.80458749,46.00385646,47.2404,38.1407076,65.39263,21209222752,5.470773538,53.90065624,56.55894593
9/28/06,43.4103,59.79,37.474,60.5281,10.70832239,73.9805,25.6128,30.65066564,61.6118,33.88310366,31.9717,52.3124,24.80417837,46.01513491,47.3448,38.60115581,65.39883,18098841697,5.495734741,53.66381609,56.60626785
9/29/06,43.2986,59.47,37.3294,60.4387,10.75002792,73.9509,25.4025,30.6916444,61.0723,33.86295957,31.9343,52.1596,25.06476285,46.03344664,47.2317,38.28116343,65.36782,20393575803,5.529100821,53.52795429,56.54640971
10/2/06,43.28,59.15,37.2784,60.6207,10.56419783,74.0294,25.3594,30.6907741,60.4901,33.89749414,31.7193,51.9989,25.06434961,45.99874306,46.962,38.38489544,65.47658,20642625583,5.550186071,53.36332894,56.67531268
10/3/06,43.7142,57.11,37.1848,60.5379,10.55955914,73.7691,25.0063,30.68990382,60.4045,33.92265507,31.6819,52.0793,25.06393637,46.02475269,47.049,37.37419709,65.52019,21914294999,5.491381259,53.8884165,56.57477903
10/4/06,44.2352,56.37,37.6951,60.9867,11.0924773,74.0591,25.6937,30.68903357,61.8858,34.00561859,32.2615,52.6378,25.06352314,46.08939214,47.7276,36.41355896,65.83796,24606956126,5.506500069,54.61974462,56.80879423
10/5/06,44.5329,56.92,37.8991,60.5517,11.1908423,73.9401,26.0441,30.68816334,62.6821,33.96464463,32.4578,52.8949,25.06310992,46.1907346,47.9886,36.48020477,65.61988,28336409064,5.540413569,54.900648,56.89678335
10/6/06,44.2476,56.99,37.7801,59.9095,11.21028077,73.7245,25.9767,30.74671389,62.3567,33.84373696,32.2709,52.7905,25.06269671,46.22440171,47.8146,36.06134216,65.24604,30075763889,5.528968049,54.96857888,56.78528257
10/9/06,44.5081,57.2,37.8481,60.0753,11.42263096,73.5758,25.877,30.74584206,62.8362,33.72325469,32.4578,52.8387,25.0622835,46.25809278,47.8929,36.99079309,65.29588,30426257725,5.523017234,55.39146388,56.67400029
10/10/06,44.5143,57,37.9417,59.5919,11.72992942,73.2784,26.1169,30.74497025,62.8705,33.64947486,32.4765,52.9632,25.0618703,46.23159247,47.9103,36.63634939,65.00304,30898983906,5.538547104,55.14422,56.62406864
10/11/06,44.3406,56.88,37.8991,59.4331,11.88885912,73.0627,25.974,30.74409847,62.6222,33.60631098,32.3457,52.8668,25.0614571,46.22816733,47.8059,36.64784361,64.94696,26964440867,5.539746623,54.94960724,56.55680657
10/12/06,44.7562,57.49,38.2818,59.4469,12.15143835,73.0702,26.6237,30.74322671,63.898,33.63371852,32.6168,53.4012,25.06104392,46.28797609,48.2931,36.84590937,65.00927,23406436702,5.57285945,55.42206342,56.67928328
10/13/06,45.2834,58.57,38.3668,59.1431,12.31656972,72.9438,26.7854,30.81092691,64.4117,33.61572178,32.6448,53.59,25.39376119,46.30933876,48.3975,37.4129458,64.76004,23290446725,5.621161185,55.99060194,56.6884176
10/16/06,45.3826,59.17,38.5114,59.4124,12.61292715,73.0032,26.8609,30.81005329,64.7971,33.68126851,32.7757,53.7387,25.39334273,46.33304636,48.5715,38.11705618,64.92827,27937501781,5.65303814,56.07872845,56.8578649
10/17/06,45.2276,58.65,38.3839,59.4607,12.44809332,72.9958,26.4997,30.8091797,64.4717,33.71049177,32.5794,53.5257,25.39292427,46.36007904,48.2583,38.12645641,65.05288,26470904364,5.694788538,55.90125145,56.8653998
10/18/06,45.4633,58.59,38.3668,59.585,12.50838536,72.8397,26.7666,30.80830614,64.4802,33.73608257,32.57,53.6021,25.39250582,46.39596827,48.267,38.16574006,65.18996,28015769953,5.719005663,56.0646527,57.0309623
10/19/06,45.3516,59.41,38.4179,59.4745,12.58089187,72.862,26.8879,30.8074326,64.7971,33.70174044,32.5513,53.6617,25.39208738,46.38189722,48.3801,38.11277551,64.97811,29940647772,5.759462738,55.60260049,57.06677001
10/20/06,45.2896,58.78,38.2563,59.4124,12.81650059,72.8545,26.7585,30.86225057,64.1549,33.71799097,32.4859,53.6463,25.39166895,46.3810251,48.3801,38.49370833,65.00304,31269461591,5.758193019,55.52304182,57.03211617
10/23/06,45.5687,57.76,38.5369,59.1707,13.13061923,72.6389,26.7342,30.86137553,64.2833,33.67768178,32.7103,53.8793,25.39125052,46.35148119,48.6933,37.66988512,64.8535,27411963635,5.773888486,55.50162218,56.86634985
10/24/06,45.3268,58.17,38.639,59.1707,13.34950614,72.7504,26.8906,30.86050051,64.4117,33.67836546,32.7757,54.0119,25.39083209,46.35593082,48.7106,37.21709765,64.96565,28672741083,5.788651277,55.74886605,56.91857586
10/25/06,45.5625,58.76,38.724,59.6471,13.67788262,73.0931,27.2114,30.85962552,64.8399,33.74806188,32.8972,54.1927,25.39041368,46.38863085,48.7715,37.6145024,65.24604,32919748766,5.812527604,56.31312059,57.13451591
10/26/06,46.0277,59.29,38.8941,60.0407,13.98183915,73.4568,27.2788,30.85875055,65.3879,33.83332466,33.1331,54.482,25.38999527,46.43186643,49.1717,38.44522241,65.45788,29822469266,5.827834365,57.0628079,57.37302238
10/27/06,45.7114,59.4,38.6475,60.3238,13.91507738,73.6204,26.8124,30.90514493,64.6172,33.88537801,32.8318,54.0601,25.38957686,46.50404986,48.7367,38.48139604,65.66973,27158784770,5.839448517,56.34066027,57.47631186
10/30/06,45.9781,59.9,38.758,60.4965,13.87276205,73.4866,26.7181,30.9042687,64.8998,33.89851442,32.8598,54.0802,25.38915847,46.55785286,48.815,39.03228771,65.73204,22878643051,5.819276342,56.73233364,57.44575882
10/31/06,46.0587,60.24,38.7495,60.9729,13.97429248,73.8955,27.2437,30.90339249,64.6943,33.98792717,32.8131,54.0641,25.64224113,46.63227116,48.815,38.73098572,66.06227,23969242195,5.852215704,56.7464094,57.57138803
